,index,menu_id,place,occasion,date,location,page_count,dish_count,dish_name,dish_id,menu_item_id,menu_page_id,menus_appeared,times_appeared,first_appeared,last_appeared,lowest_price,highest_price,price_x,high_price,tokenized_desc,no_stopwords,pos_desc,desc_len,desc_all_len,cleaned_text,clean_text,decade,avg_price_at_restaurant
120,1031082,29104,,,1961-02-15,Coffee House,3,74,"curried scalloped chicken and mushrooms with chutney, baked white rice, green peas, choice of apple pie, layer cake, pudding jell-o, ice cream, coffee, tea or milk",285593.0,728824,55031,1,1,1961,1961,0.0,0.0,1.55,,"['curried', 'scalloped', 'chicken', 'and', 'mushrooms', 'with', 'chutney,', 'baked', 'white', 'rice,', 'green', 'peas,', 'choice', 'of', 'apple', 'pie,', 'layer', 'cake,', 'pudding', 'jell-o,', 'ice', 'cream,', 'coffee,', 'tea', 'or', 'milk']","['curried', 'scalloped', 'chicken', 'mushrooms', 'chutney,', 'baked', 'white', 'rice,', 'green', 'peas,', 'choice', 'apple', 'pie,', 'layer', 'cake,', 'pudding', 'jell-o,', 'ice', 'cream,', 'coffee,', 'tea', 'milk']","[('curried', 'VBN'), ('scalloped', 'VBD'), ('chicken', 'NN'), ('mushrooms', 'NNS'), ('chutney,', 'VBP'), ('baked', 'VBN'), ('white', 'JJ'), ('rice,', 'NN'), ('green', 'JJ'), ('peas,', 'NN'), ('choice', 'NN'), ('apple', 'NN'), ('pie,', 'NN'), ('layer', 'NN'), ('cake,', 'NN'), ('pudding', 'VBG'), ('jell-o,', 'JJ'), ('ice', 'NN'), ('cream,', 'NN'), ('coffee,', 'NN'), ('tea', 'NN'), ('milk', 'NN')]",22.0,26.0,"'curried', 'scalloped', 'chicken', 'mushrooms', 'chutney,', 'baked', 'white', 'rice,', 'green', 'peas,', 'choice', 'apple', 'pie,', 'layer', 'cake,', 'pudding', 'jell-o,', 'ice', 'cream,', 'coffee,', 'tea', 'milk'",curried scalloped chicken mushrooms chutney baked white rice green peas choice apple pie layer cake pudding jello ice cream coffee tea milk,1960,1.525
121,1031601,29109,,,1961-03-16,Flying Clipper Restaurant,7,114,"jardinere vegetable salad bowl, julienne chicken (fresh roquefort dressing)",272642.0,706999,55056,1,1,1961,1961,0.0,0.0,0.75,,"['jardinere', 'vegetable', 'salad', 'bowl,', 'julienne', 'chicken', '(fresh', 'roquefort', 'dressing)']","['jardinere', 'vegetable', 'salad', 'bowl,', 'julienne', 'chicken', '(fresh', 'roquefort', 'dressing)']","[('jardinere', 'RB'), ('vegetable', 'JJ'), ('salad', 'JJ'), ('bowl,', 'NN'), ('julienne', 'NN'), ('chicken', 'NN'), ('(fresh', 'JJ'), ('roquefort', 'NN'), ('dressing)', 'NN')]",9.0,9.0,"'jardinere', 'vegetable', 'salad', 'bowl,', 'julienne', 'chicken', '(fresh', 'roquefort', 'dressing)'",jardinere vegetable salad bowl julienne chicken fresh roquefort dressing,1960,0.75
122,1033163,29125,,,1961-07-28,Manny Wolf's Chop House,8,296,broiled block island swordfish steak served with parsley or french fried potatoes and cole slaw or vegetable,269984.0,702245,55146,1,1,1961,1961,2.0,2.0,2.0,,"['broiled', 'block', 'island', 'swordfish', 'steak', 'served', 'with', 'parsley', 'or', 'french', 'fried', 'potatoes', 'and', 'cole', 'slaw', 'or', 'vegetable']","['broiled', 'block', 'island', 'swordfish', 'steak', 'served', 'parsley', 'french', 'fried', 'potatoes', 'cole', 'slaw', 'vegetable']","[('broiled', 'VBN'), ('block', 'NN'), ('island', 'NN'), ('swordfish', 'JJ'), ('steak', 'NN'), ('served', 'VBD'), ('parsley', 'JJ'), ('french', 'JJ'), ('fried', 'VBN'), ('potatoes', 'NNS'), ('cole', 'JJ'), ('slaw', 'NN'), ('vegetable', 'NN')]",13.0,17.0,"'broiled', 'block', 'island', 'swordfish', 'steak', 'served', 'parsley', 'french', 'fried', 'potatoes', 'cole', 'slaw', 'vegetable'",broiled block island swordfish steak served parsley french fried potatoes cole slaw vegetable,1960,2.0
123,1035053,29155,,,1950-01-25,Brockles' Restaurant,6,167,"special fish plate: shrimp cocktail, combination salad, julienne potatoes, two fried oysters, fried tenderloin of trout",269590.0,701461,55269,1,1,1950,1950,0.0,0.0,0.75,,"['special', 'fish', 'plate:', 'shrimp', 'cocktail,', 'combination', 'salad,', 'julienne', 'potatoes,', 'two', 'fried', 'oysters,', 'fried', 'tenderloin', 'of', 'trout']","['special', 'fish', 'plate:', 'shrimp', 'cocktail,', 'combination', 'salad,', 'julienne', 'potatoes,', 'two', 'fried', 'oysters,', 'fried', 'tenderloin', 'trout']","[('special', 'JJ'), ('fish', 'JJ'), ('plate:', 'NN'), ('shrimp', 'NN'), ('cocktail,', 'NN'), ('combination', 'NN'), ('salad,', 'NN'), ('julienne', 'NN'), ('potatoes,', 'NN'), ('two', 'CD'), ('fried', 'VBD'), ('oysters,', 'NNS'), ('fried', 'VBN'), ('tenderloin', 'NN'), ('trout', 'NN')]",15.0,16.0,"'special', 'fish', 'plate:', 'shrimp', 'cocktail,', 'combination', 'salad,', 'julienne', 'potatoes,', 'two', 'fried', 'oysters,', 'fried', 'tenderloin', 'trout'",special fish plate shrimp cocktail combination salad julienne potatoes two fried oysters fried tenderloin trout,1950,2.375
124,1035065,29155,,,1950-01-25,Brockles' Restaurant,6,167,"brockles' special steak dinner, shrimp cocktail, tomato or grapefruit juice, brockles' special salad, extra cut strip sirloin steak, baked potato, choice of desserts, coffee or tea",270321.0,702951,55269,1,1,1950,1950,4.0,4.0,4.0,,"[""brockles'"", 'special', 'steak', 'dinner,', 'shrimp', 'cocktail,', 'tomato', 'or', 'grapefruit', 'juice,', ""brockles'"", 'special', 'salad,', 'extra', 'cut', 'strip', 'sirloin', 'steak,', 'baked', 'potato,', 'choice', 'of', 'desserts,', 'coffee', 'or', 'tea']","[""brockles'"", 'special', 'steak', 'dinner,', 'shrimp', 'cocktail,', 'tomato', 'grapefruit', 'juice,', ""brockles'"", 'special', 'salad,', 'extra', 'cut', 'strip', 'sirloin', 'steak,', 'baked', 'potato,', 'choice', 'desserts,', 'coffee', 'tea']","[(""brockles'"", 'NN'), ('special', 'JJ'), ('steak', 'NN'), ('dinner,', 'NN'), ('shrimp', 'NN'), ('cocktail,', 'NN'), ('tomato', 'NN'), ('grapefruit', 'NN'), ('juice,', 'NN'), (""brockles'"", 'NN'), ('special', 'JJ'), ('salad,', 'NN'), ('extra', 'JJ'), ('cut', 'NN'), ('strip', 'NN'), ('sirloin', 'NN'), ('steak,', 'NN'), ('baked', 'VBD'), ('potato,', 'JJ'), ('choice', 'NN'), ('desserts,', 'NN'), ('coffee', 'NN'), ('tea', 'NN')]",23.0,26.0,"'brockles'', 'special', 'steak', 'dinner,', 'shrimp', 'cocktail,', 'tomato', 'grapefruit', 'juice,', 'brockles'', 'special', 'salad,', 'extra', 'cut', 'strip', 'sirloin', 'steak,', 'baked', 'potato,', 'choice', 'desserts,', 'coffee', 'tea'",brockles special steak dinner shrimp cocktail tomato grapefruit juice brockles special salad extra cut strip sirloin steak baked potato choice desserts coffee tea,1950,2.375
125,1035346,29162,,,1950-02-07,Fritzel's,2,198,"fresh calf's liver saute, grilled bermuda onion, canadian bacon, spinach, croquette potatoes, beet salad",267947.0,698276,55284,1,1,1950,1950,2.75,2.75,2.75,,"['fresh', ""calf's"", 'liver', 'saute,', 'grilled', 'bermuda', 'onion,', 'canadian', 'bacon,', 'spinach,', 'croquette', 'potatoes,', 'beet', 'salad']","['fresh', ""calf's"", 'liver', 'saute,', 'grilled', 'bermuda', 'onion,', 'canadian', 'bacon,', 'spinach,', 'croquette', 'potatoes,', 'beet', 'salad']","[('fresh', 'JJ'), (""calf's"", 'NN'), ('liver', 'NN'), ('saute,', 'NN'), ('grilled', 'VBD'), ('bermuda', 'JJ'), ('onion,', 'JJ'), ('canadian', 'JJ'), ('bacon,', 'NN'), ('spinach,', 'NN'), ('croquette', 'NN'), ('potatoes,', 'NN'), ('beet', 'NN'), ('salad', 'NN')]",14.0,14.0,"'fresh', 'calf's', 'liver', 'saute,', 'grilled', 'bermuda', 'onion,', 'canadian', 'bacon,', 'spinach,', 'croquette', 'potatoes,', 'beet', 'salad'",fresh calfs liver saute grilled bermuda onion canadian bacon spinach croquette potatoes beet salad,1950,2.75
126,1040009,29225,,,1989-01-01,El Charro,2,134,chalupa de pollo o chili con carne o frijoles,281908.0,723288,55569,1,1,1989,1989,4.25,4.25,4.25,,"['chalupa', 'de', 'pollo', 'o', 'chili', 'con', 'carne', 'o', 'frijoles']","['chalupa', 'de', 'pollo', 'chili', 'con', 'carne', 'frijoles']","[('chalupa', 'NN'), ('de', 'IN'), ('pollo', 'FW'), ('chili', 'JJ'), ('con', 'NN'), ('carne', 'NN'), ('frijoles', 'NNS')]",7.0,9.0,"'chalupa', 'de', 'pollo', 'chili', 'con', 'carne', 'frijoles'",chalupa de pollo chili con carne frijoles,1980,4.25
127,1040717,29232,,,1999-01-01,Fellinis,3,84,"pollo sorrentina breast of chicken with eggplant, mozzarella cheese, prosciutto in white wine sauce",283251.0,725210,55622,1,1,1999,1999,0.0,0.0,10.95,,"['pollo', 'sorrentina', 'breast', 'of', 'chicken', 'with', 'eggplant,', 'mozzarella', 'cheese,', 'prosciutto', 'in', 'white', 'wine', 'sauce']","['pollo', 'sorrentina', 'breast', 'chicken', 'eggplant,', 'mozzarella', 'cheese,', 'prosciutto', 'white', 'wine', 'sauce']","[('pollo', 'NN'), ('sorrentina', 'NN'), ('breast', 'NN'), ('chicken', 'NN'), ('eggplant,', 'NN'), ('mozzarella', 'NN'), ('cheese,', 'NN'), ('prosciutto', 'IN'), ('white', 'JJ'), ('wine', 'NN'), ('sauce', 'NN')]",11.0,14.0,"'pollo', 'sorrentina', 'breast', 'chicken', 'eggplant,', 'mozzarella', 'cheese,', 'prosciutto', 'white', 'wine', 'sauce'",pollo sorrentina breast chicken eggplant mozzarella cheese prosciutto white wine sauce,1990,10.95
128,1041661,29251,,,1997-01-01,Applebee's,4,116,"santa fe chicken salad strips of char-broiled fajita chicken breast with guacamole & sour cream on a bed of greens tossed with two cheeses, pico de gallo, tortilla strips & our mexi-ranch dressing",513154.0,726484,55700,1,1,1997,1997,6.29,7.29,6.29,7.29,"['santa', 'fe', 'chicken', 'salad', 'strips', 'of', 'char-broiled', 'fajita', 'chicken', 'breast', 'with', 'guacamole', '&', 'sour', 'cream', 'on', 'a', 'bed', 'of', 'greens', 'tossed', 'with', 'two', 'cheeses,', 'pico', 'de', 'gallo,', 'tortilla', 'strips', '&', 'our', 'mexi-ranch', 'dressing']","['santa', 'fe', 'chicken', 'salad', 'strips', 'char-broiled', 'fajita', 'chicken', 'breast', 'guacamole', '&', 'sour', 'cream', 'bed', 'greens', 'tossed', 'two', 'cheeses,', 'pico', 'de', 'gallo,', 'tortilla', 'strips', '&', 'mexi-ranch', 'dressing']","[('santa', 'NN'), ('fe', 'NN'), ('chicken', 'NN'), ('salad', 'JJ'), ('strips', 'VBZ'), ('char-broiled', 'JJ'), ('fajita', 'NNS'), ('chicken', 'VBN'), ('breast', 'NN'), ('guacamole', 'NN'), ('&', 'CC'), ('sour', 'JJ'), ('cream', 'NN'), ('bed', 'NN'), ('greens', 'NNS'), ('tossed', 'VBD'), ('two', 'CD'), ('cheeses,', 'NN'), ('pico', 'NN'), ('de', 'IN'), ('gallo,', 'FW'), ('tortilla', 'NN'), ('strips', 'NNS'), ('&', 'CC'), ('mexi-ranch', 'NN'), ('dressing', 'NN')]",26.0,33.0,"'santa', 'fe', 'chicken', 'salad', 'strips', 'char-broiled', 'fajita', 'chicken', 'breast', 'guacamole', '&', 'sour', 'cream', 'bed', 'greens', 'tossed', 'two', 'cheeses,', 'pico', 'de', 'gallo,', 'tortilla', 'strips', '&', 'mexi-ranch', 'dressing'",santa fe chicken salad strips charbroiled fajita chicken breast guacamole  sour cream bed greens tossed two cheeses pico de gallo tortilla strips  mexiranch dressing,1990,6.29
129,1041662,29251,,,1997-01-01,Applebee's,4,116,"oriental chicken salad crisp oriental greens topped with chunks of crunchy chicken fingers, toasted almonds & crispy rice noodles tossed in an oriental vinaigrette",513153.0,726485,55700,1,1,1997,1997,6.29,7.29,6.29,7.29,"['oriental', 'chicken', 'salad', 'crisp', 'oriental', 'greens', 'topped', 'with', 'chunks', 'of', 'crunchy', 'chicken', 'fingers,', 'toasted', 'almonds', '&', 'crispy', 'rice', 'noodles', 'tossed', 'in', 'an', 'oriental', 'vinaigrette']","['oriental', 'chicken', 'salad', 'crisp', 'oriental', 'greens', 'topped', 'chunks', 'crunchy', 'chicken', 'fingers,', 'toasted', 'almonds', '&', 'crispy', 'rice', 'noodles', 'tossed', 'oriental', 'vinaigrette']","[('oriental', 'JJ'), ('chicken', 'NN'), ('salad', 'NN'), ('crisp', 'NN'), ('oriental', 'JJ'), ('greens', 'NNS'), ('topped', 'VBD'), ('chunks', 'NNS'), ('crunchy', 'VBP'), ('chicken', 'VBN'), ('fingers,', 'RB'), ('toasted', 'VBN'), ('almonds', 'NNS'), ('&', 'CC'), ('crispy', 'NN'), ('rice', 'NN'), ('noodles', 'NNS'), ('tossed', 'VBD'), ('oriental', 'JJ'), ('vinaigrette', 'NN')]",20.0,24.0,"'oriental', 'chicken', 'salad', 'crisp', 'oriental', 'greens', 'topped', 'chunks', 'crunchy', 'chicken', 'fingers,', 'toasted', 'almonds', '&', 'crispy', 'rice', 'noodles', 'tossed', 'oriental', 'vinaigrette'",oriental chicken salad crisp oriental greens topped chunks crunchy chicken fingers toasted almonds  crispy rice noodles tossed oriental vinaigrette,1990,6.29
130,1041687,29251,,,1997-01-01,Applebee's,4,116,"chicken fajita rollup combo a flour tortilla topped with melted jack & cheddar, fajita chicken, shredded lettuce & pico de gallo & served with mexi-ranch dipping sauce. combine with your choice of a bowl of soup, bowl of chili, a house salad or small caesar salad",513939.0,727397,55700,1,1,0,0,0.0,0.0,7.29,,"['chicken', 'fajita', 'rollup', 'combo', 'a', 'flour', 'tortilla', 'topped', 'with', 'melted', 'jack', '&', 'cheddar,', 'fajita', 'chicken,', 'shredded', 'lettuce', '&', 'pico', 'de', 'gallo', '&', 'served', 'with', 'mexi-ranch', 'dipping', 'sauce.', 'combine', 'with', 'your', 'choice', 'of', 'a', 'bowl', 'of', 'soup,', 'bowl', 'of', 'chili,', 'a', 'house', 'salad', 'or', 'small', 'caesar', 'salad']","['chicken', 'fajita', 'rollup', 'combo', 'flour', 'tortilla', 'topped', 'melted', 'jack', '&', 'cheddar,', 'fajita', 'chicken,', 'shredded', 'lettuce', '&', 'pico', 'de', 'gallo', '&', 'served', 'mexi-ranch', 'dipping', 'sauce.', 'combine', 'choice', 'bowl', 'soup,', 'bowl', 'chili,', 'house', 'salad', 'small', 'caesar', 'salad']","[('chicken', 'NN'), ('fajita', 'NN'), ('rollup', 'NN'), ('combo', 'VB'), ('flour', 'JJ'), ('tortilla', 'NN'), ('topped', 'VBD'), ('melted', 'VBN'), ('jack', 'NN'), ('&', 'CC'), ('cheddar,', 'NN'), ('fajita', 'NN'), ('chicken,', 'NN'), ('shredded', 'VBD'), ('lettuce', 'NN'), ('&', 'CC'), ('pico', 'NN'), ('de', 'IN'), ('gallo', 'FW'), ('&', 'CC'), ('served', 'VBD'), ('mexi-ranch', 'JJ'), ('dipping', 'NN'), ('sauce.', 'NN'), ('combine', 'NN'), ('choice', 'NN'), ('bowl', 'NN'), ('soup,', 'NN'), ('bowl', 'NN'), ('chili,', 'NN'), ('house', 'NN'), ('salad', 'VBD'), ('small', 'JJ'), ('caesar', 'NN'), ('salad', 'NN')]",35.0,46.0,"'chicken', 'fajita', 'rollup', 'combo', 'flour', 'tortilla', 'topped', 'melted', 'jack', '&', 'cheddar,', 'fajita', 'chicken,', 'shredded', 'lettuce', '&', 'pico', 'de', 'gallo', '&', 'served', 'mexi-ranch', 'dipping', 'sauce.', 'combine', 'choice', 'bowl', 'soup,', 'bowl', 'chili,', 'house', 'salad', 'small', 'caesar', 'salad'",chicken fajita rollup combo flour tortilla topped melted jack  cheddar fajita chicken shredded lettuce  pico de gallo  served mexiranch dipping sauce combine choice bowl soup bowl chili house salad small caesar salad,1990,6.29
131,1041771,29251,,,1997-01-01,Applebee's,4,116,"low-fat veggie quesadilla fresh mushrooms, red peppers, onion, broccoli & carrots smothered in non-fat shredded cheddar/mozzarella blend & sandwiched between wheat tortillas. served with fat-free sour cream & shredded lettuce. less than 10 grams of fat.",284753.0,727408,55701,1,1,1997,1997,5.29,5.29,5.29,,"['low-fat', 'veggie', 'quesadilla', 'fresh', 'mushrooms,', 'red', 'peppers,', 'onion,', 'broccoli', '&', 'carrots', 'smothered', 'in', 'non-fat', 'shredded', 'cheddar/mozzarella', 'blend', '&', 'sandwiched', 'between', 'wheat', 'tortillas.', 'served', 'with', 'fat-free', 'sour', 'cream', '&', 'shredded', 'lettuce.', 'less', 'than', '10', 'grams', 'of', 'fat.']","['low-fat', 'veggie', 'quesadilla', 'fresh', 'mushrooms,', 'red', 'peppers,', 'onion,', 'broccoli', '&', 'carrots', 'smothered', 'non-fat', 'shredded', 'cheddar/mozzarella', 'blend', '&', 'sandwiched', 'wheat', 'tortillas.', 'served', 'fat-free', 'sour', 'cream', '&', 'shredded', 'lettuce.', 'less', '10', 'grams', 'fat.']","[('low-fat', 'JJ'), ('veggie', 'NN'), ('quesadilla', 'NN'), ('fresh', 'JJ'), ('mushrooms,', 'NN'), ('red', 'JJ'), ('peppers,', 'NN'), ('onion,', 'IN'), ('broccoli', 'NN'), ('&', 'CC'), ('carrots', 'NNS'), ('smothered', 'VBD'), ('non-fat', 'RB'), ('shredded', 'JJ'), ('cheddar/mozzarella', 'NN'), ('blend', 'NN'), ('&', 'CC'), ('sandwiched', 'VBD'), ('wheat', 'NN'), ('tortillas.', 'NN'), ('served', 'VBD'), ('fat-free', 'JJ'), ('sour', 'JJ'), ('cream', 'NN'), ('&', 'CC'), ('shredded', 'VBD'), ('lettuce.', 'NN'), ('less', 'CC'), ('10', 'CD'), ('grams', 'NNS'), ('fat.', 'VBP')]",31.0,36.0,"'low-fat', 'veggie', 'quesadilla', 'fresh', 'mushrooms,', 'red', 'peppers,', 'onion,', 'broccoli', '&', 'carrots', 'smothered', 'non-fat', 'shredded', 'cheddar/mozzarella', 'blend', '&', 'sandwiched', 'wheat', 'tortillas.', 'served', 'fat-free', 'sour', 'cream', '&', 'shredded', 'lettuce.', 'less', '10', 'grams', 'fat.'",lowfat veggie quesadilla fresh mushrooms red peppers onion broccoli  carrots smothered nonfat shredded cheddarmozzarella blend  sandwiched wheat tortillas served fatfree sour cream  shredded lettuce less  grams fat,1990,6.29
132,1042040,29256,,,1989-03-01,Keaton's,4,91,"fresh spinach salad - bacon crumbles, mushrooms, avocado, tomato, croutons, and  chopped egg, with a mustard vinaigrette",469565.0,724764,55713,1,1,1989,1989,4.75,4.75,4.75,,"['fresh', 'spinach', 'salad', '-', 'bacon', 'crumbles,', 'mushrooms,', 'avocado,', 'tomato,', 'croutons,', 'and', 'chopped', 'egg,', 'with', 'a', 'mustard', 'vinaigrette']","['fresh', 'spinach', 'salad', '-', 'bacon', 'crumbles,', 'mushrooms,', 'avocado,', 'tomato,', 'croutons,', 'chopped', 'egg,', 'mustard', 'vinaigrette']","[('fresh', 'JJ'), ('spinach', 'NN'), ('salad', 'SYM'), ('-', ':'), ('bacon', 'NN'), ('crumbles,', 'NN'), ('mushrooms,', 'NN'), ('avocado,', 'NN'), ('tomato,', 'NN'), ('croutons,', 'NN'), ('chopped', 'VBD'), ('egg,', 'RB'), ('mustard', 'JJ'), ('vinaigrette', 'NN')]",14.0,17.0,"'fresh', 'spinach', 'salad', '-', 'bacon', 'crumbles,', 'mushrooms,', 'avocado,', 'tomato,', 'croutons,', 'chopped', 'egg,', 'mustard', 'vinaigrette'",fresh spinach salad  bacon crumbles mushrooms avocado tomato croutons chopped egg mustard vinaigrette,1980,4.75
133,1042488,29264,,,1998-01-26,Legal Sea Foods,4,103,"seafood antipasto. grilled shrimp, clams, mussels and calamari...with greens, provolone cheese and olives...tomato vinaigrette",475701.0,1321846,55737,1,1,1998,1998,14.95,14.95,14.95,,"['seafood', 'antipasto.', 'grilled', 'shrimp,', 'clams,', 'mussels', 'and', 'calamari...with', 'greens,', 'provolone', 'cheese', 'and', 'olives...tomato', 'vinaigrette']","['seafood', 'antipasto.', 'grilled', 'shrimp,', 'clams,', 'mussels', 'calamari...with', 'greens,', 'provolone', 'cheese', 'olives...tomato', 'vinaigrette']","[('seafood', 'NN'), ('antipasto.', 'NN'), ('grilled', 'VBD'), ('shrimp,', 'JJ'), ('clams,', 'NN'), ('mussels', 'NNS'), ('calamari...with', 'VBP'), ('greens,', 'JJ'), ('provolone', 'NN'), ('cheese', 'NN'), ('olives...tomato', 'IN'), ('vinaigrette', 'NN')]",12.0,14.0,"'seafood', 'antipasto.', 'grilled', 'shrimp,', 'clams,', 'mussels', 'calamari...with', 'greens,', 'provolone', 'cheese', 'olives...tomato', 'vinaigrette'",seafood antipasto grilled shrimp clams mussels calamariwith greens provolone cheese olivestomato vinaigrette,1990,14.283333333333331
134,1042520,29264,,,1998-01-26,Legal Sea Foods,4,103,"""smoke roasted"" salmon cold plate. cooked and chilled smoked salmon from maine with roasted red pepper sauce, capers, coucous salad, pickled red onions, and hard-boiled egg",475730.0,1321886,55738,1,2,1998,1998,13.95,13.95,13.95,,"['""smoke', 'roasted""', 'salmon', 'cold', 'plate.', 'cooked', 'and', 'chilled', 'smoked', 'salmon', 'from', 'maine', 'with', 'roasted', 'red', 'pepper', 'sauce,', 'capers,', 'coucous', 'salad,', 'pickled', 'red', 'onions,', 'and', 'hard-boiled', 'egg']","['""smoke', 'roasted""', 'salmon', 'cold', 'plate.', 'cooked', 'chilled', 'smoked', 'salmon', 'maine', 'roasted', 'red', 'pepper', 'sauce,', 'capers,', 'coucous', 'salad,', 'pickled', 'red', 'onions,', 'hard-boiled', 'egg']","[('""smoke', 'NN'), ('roasted""', 'NN'), ('salmon', 'NN'), ('cold', 'VBD'), ('plate.', 'NN'), ('cooked', 'VBD'), ('chilled', 'JJ'), ('smoked', 'JJ'), ('salmon', 'NN'), ('maine', 'NN'), ('roasted', 'VBN'), ('red', 'JJ'), ('pepper', 'NN'), ('sauce,', 'NN'), ('capers,', 'VBP'), ('coucous', 'JJ'), ('salad,', 'NN'), ('pickled', 'VBD'), ('red', 'JJ'), ('onions,', 'JJ'), ('hard-boiled', 'JJ'), ('egg', 'NN')]",22.0,26.0,"'""smoke', 'roasted""', 'salmon', 'cold', 'plate.', 'cooked', 'chilled', 'smoked', 'salmon', 'maine', 'roasted', 'red', 'pepper', 'sauce,', 'capers,', 'coucous', 'salad,', 'pickled', 'red', 'onions,', 'hard-boiled', 'egg'",smoke roasted salmon cold plate cooked chilled smoked salmon maine roasted red pepper sauce capers coucous salad pickled red onions hardboiled egg,1990,14.283333333333331
135,1042521,29264,,,1998-01-26,Legal Sea Foods,4,103,"""smoke roasted"" salmon cold plate. cooked and chilled smoked salmon from maine with roasted red pepper sauce, capers, coucous salad, pickled red onions, and hard-boiled egg",475730.0,1321910,55739,1,2,1998,1998,13.95,13.95,13.95,,"['""smoke', 'roasted""', 'salmon', 'cold', 'plate.', 'cooked', 'and', 'chilled', 'smoked', 'salmon', 'from', 'maine', 'with', 'roasted', 'red', 'pepper', 'sauce,', 'capers,', 'coucous', 'salad,', 'pickled', 'red', 'onions,', 'and', 'hard-boiled', 'egg']","['""smoke', 'roasted""', 'salmon', 'cold', 'plate.', 'cooked', 'chilled', 'smoked', 'salmon', 'maine', 'roasted', 'red', 'pepper', 'sauce,', 'capers,', 'coucous', 'salad,', 'pickled', 'red', 'onions,', 'hard-boiled', 'egg']","[('""smoke', 'NN'), ('roasted""', 'NN'), ('salmon', 'NN'), ('cold', 'VBD'), ('plate.', 'NN'), ('cooked', 'VBD'), ('chilled', 'JJ'), ('smoked', 'JJ'), ('salmon', 'NN'), ('maine', 'NN'), ('roasted', 'VBN'), ('red', 'JJ'), ('pepper', 'NN'), ('sauce,', 'NN'), ('capers,', 'VBP'), ('coucous', 'JJ'), ('salad,', 'NN'), ('pickled', 'VBD'), ('red', 'JJ'), ('onions,', 'JJ'), ('hard-boiled', 'JJ'), ('egg', 'NN')]",22.0,26.0,"'""smoke', 'roasted""', 'salmon', 'cold', 'plate.', 'cooked', 'chilled', 'smoked', 'salmon', 'maine', 'roasted', 'red', 'pepper', 'sauce,', 'capers,', 'coucous', 'salad,', 'pickled', 'red', 'onions,', 'hard-boiled', 'egg'",smoke roasted salmon cold plate cooked chilled smoked salmon maine roasted red pepper sauce capers coucous salad pickled red onions hardboiled egg,1990,14.283333333333331
